x,y,z,label
-3.2,-0.15,1.62,completed
-3.2,-0.15,1.71,completed
-3.2,-0.15,1.8,completed
-3.2,-0.15,1.89,completed
-3.2,-0.15,1.98,completed
-3.2,-0.15,2.07,completed
-3.2,-0.15,2.16,completed
-3.2,-0.15,2.25,completed
-3.2,-0.15,2.34,completed
-3.2,-0.15,2.43,completed
-3.2,-0.15,2.52,completed
-3.2,-0.15,2.61,completed
-3.2,-0.15,2.7,completed
-3.2,-0.15,2.79,completed
-3.2,-0.15,2.88,completed
-3.2,-0.15,2.97,completed
-3.2,-0.15,3.06,completed
-3.2,-0.15,3.15,completed
-3.2,-0.15,3.24,completed
-3.2,-0.15,3.33,completed
-3.2,-0.15,3.42,completed
-3.2,-0.15,3.51,completed
-3.2,-0.15,3.6,completed
-3.2,-0.15,3.69,completed
-3.2,-0.15,3.72,completed
-3.2,-0.15,3.78,completed
-3.2,-0.15,3.87,completed
-3.2,-0.15,3.96,completed
-3.2,-0.15,4.05,completed
-3.2,-0.15,4.14,completed
-3.2,-0.15,4.23,completed
-3.2,-0.15,4.32,completed
-3.2,-0.15,4.41,completed
-3.2,-0.15,4.5,completed
-3.2,-0.15,4.59,completed
-3.2,-0.15,4.68,completed
-3.2,-0.15,4.77,completed
-3.2,-0.15,4.86,completed
-3.2,-0.15,4.95,completed
-3.2,-0.15,5.04,completed
-3.2,-0.15,5.13,completed
-3.2,-0.15,5.2,completed
-3.2,-0.08,0.0,completed
-3.2,-0.08,0.09,completed
-3.2,-0.08,0.18,completed
-3.2,-0.08,0.27,completed
-3.2,-0.08,0.36,completed
-3.2,-0.08,0.4,completed
-3.2,-0.08,0.45,completed
-3.2,-0.08,0.54,completed
-3.2,-0.08,0.63,completed
-3.2,-0.08,0.72,completed
-3.2,-0.08,0.81,completed
-3.2,-0.08,0.9,completed
-3.2,-0.08,0.99,completed
-3.2,-0.08,1.08,completed
-3.2,-0.08,1.17,completed
-3.2,-0.08,1.26,completed
-3.2,-0.08,1.35,completed
-3.2,-0.08,1.44,completed
-3.2,-0.08,1.53,completed
-3.2,-0.08,1.62,completed
-3.2,-0.08,1.71,completed
-3.2,-0.08,1.8,completed
-3.2,-0.08,1.89,completed
-3.2,-0.08,1.98,completed
-3.2,-0.08,2.07,completed
-3.2,-0.08,2.16,completed
-3.2,-0.08,2.25,completed
-3.2,-0.08,2.34,completed
-3.2,-0.08,2.43,completed
-3.2,-0.08,2.52,completed
-3.2,-0.08,2.61,completed
-3.2,-0.08,2.7,completed
-3.2,-0.08,2.79,completed
-3.2,-0.08,2.88,completed
-3.2,-0.08,2.97,completed
-3.2,-0.08,3.06,completed
-3.2,-0.08,3.15,completed
-3.2,-0.08,3.24,completed
-3.2,-0.08,3.33,completed
-3.2,-0.08,3.42,completed
-3.2,-0.08,3.51,completed
-3.2,-0.08,3.6,completed
-3.2,-0.08,3.69,completed
-3.2,-0.08,3.72,completed
-3.2,-0.08,3.78,completed
-3.2,-0.08,3.87,completed
-3.2,-0.08,3.96,completed
-3.2,-0.08,4.05,completed
-3.2,-0.08,4.14,completed
-3.2,-0.08,4.23,completed
-3.2,-0.08,4.32,completed
-3.2,-0.08,4.41,completed
-3.2,-0.08,4.5,completed
-3.2,-0.08,4.59,completed
-3.2,-0.08,4.68,completed
-3.2,-0.08,4.77,completed
-3.2,-0.08,4.86,completed
-3.2,-0.08,4.95,completed
-3.2,-0.08,5.04,completed
-3.2,-0.08,5.13,completed
-3.2,-0.08,5.2,completed
-3.2,-0.01,0.0,completed
-3.2,-0.01,0.09,completed
-3.2,-0.01,0.18,completed
-3.2,-0.01,0.27,completed
-3.2,-0.01,0.36,completed
-3.2,-0.01,0.4,completed
-3.2,-0.01,0.45,completed
-3.2,-0.01,0.54,completed
-3.2,-0.01,0.63,completed
-3.2,-0.01,0.72,completed
-3.2,-0.01,0.81,completed
-3.2,-0.01,0.9,completed
-3.2,-0.01,0.99,completed
-3.2,-0.01,1.08,completed
-3.2,-0.01,1.17,completed
-3.2,-0.01,1.26,completed
-3.2,-0.01,1.35,completed
-3.2,-0.01,1.44,completed
-3.2,-0.01,1.53,completed
-3.2,-0.01,1.62,completed
-3.2,-0.01,1.71,completed
-3.2,-0.01,1.8,completed
-3.2,-0.01,1.89,completed
-3.2,-0.01,1.98,completed
-3.2,-0.01,2.07,completed
-3.2,-0.01,2.16,completed
-3.2,-0.01,2.25,completed
-3.2,-0.01,2.34,completed
-3.2,-0.01,2.43,completed
-3.2,-0.01,2.52,completed
-3.2,-0.01,2.61,completed
-3.2,-0.01,2.7,completed
-3.2,-0.01,2.79,completed
-3.2,-0.01,2.88,completed
-3.2,-0.01,2.97,completed
-3.2,-0.01,3.06,completed
-3.2,-0.01,3.15,completed
-3.2,-0.01,3.24,completed
-3.2,-0.01,3.33,completed
-3.2,-0.01,3.42,completed
-3.2,-0.01,3.51,completed
-3.2,-0.01,3.6,completed
-3.2,-0.01,3.69,completed
-3.2,-0.01,3.72,completed
-3.2,-0.01,3.78,completed
-3.2,-0.01,3.87,completed
-3.2,-0.01,3.96,completed
-3.2,-0.01,4.05,completed
-3.2,-0.01,4.14,completed
-3.2,-0.01,4.23,completed
-3.2,-0.01,4.32,completed
-3.2,-0.01,4.41,completed
-3.2,-0.01,4.5,completed
-3.2,-0.01,4.59,completed
-3.2,-0.01,4.68,completed
-3.2,-0.01,4.77,completed
-3.2,-0.01,4.86,completed
-3.2,-0.01,4.95,completed
-3.2,-0.01,5.04,completed
-3.2,-0.01,5.13,completed
-3.2,-0.01,5.2,completed
-3.2,0.06,0.0,completed
-3.2,0.06,0.09,completed
-3.2,0.06,0.18,completed
-3.2,0.06,0.27,completed
-3.2,0.06,0.36,completed
-3.2,0.06,0.4,completed
-3.2,0.06,0.45,completed
-3.2,0.06,0.54,completed
-3.2,0.06,0.63,completed
-3.2,0.06,0.72,completed
-3.2,0.06,0.81,completed
-3.2,0.06,0.9,completed
-3.2,0.06,0.99,completed
-3.2,0.06,1.08,completed
-3.2,0.06,1.17,completed
-3.2,0.06,1.26,completed
-3.2,0.06,1.35,completed
-3.2,0.06,1.44,completed
-3.2,0.06,1.53,completed
-3.2,0.06,1.62,completed
-3.2,0.06,1.71,completed
-3.2,0.06,1.8,completed
-3.2,0.06,1.89,completed
-3.2,0.06,1.98,completed
-3.2,0.06,2.07,completed
-3.2,0.06,2.16,completed
-3.2,0.06,2.25,completed
-3.2,0.06,2.34,completed
-3.2,0.06,2.43,completed
-3.2,0.06,2.52,completed
-3.2,0.06,2.61,completed
-3.2,0.06,2.7,completed
-3.2,0.06,2.79,completed
-3.2,0.06,2.88,completed
-3.2,0.06,2.97,completed
-3.2,0.06,3.06,completed
-3.2,0.06,3.15,completed
-3.2,0.06,3.24,completed
-3.2,0.06,3.33,completed
-3.2,0.06,3.42,completed
-3.2,0.06,3.51,completed
-3.2,0.06,3.6,completed
-3.2,0.06,3.69,completed
-3.2,0.06,3.72,completed
-3.2,0.06,3.78,completed
-3.2,0.06,3.87,completed
-3.2,0.06,3.96,completed
-3.2,0.06,4.05,completed
-3.2,0.06,4.14,completed
-3.2,0.06,4.23,completed
-3.2,0.06,4.32,completed
-3.2,0.06,4.41,completed
-3.2,0.06,4.5,completed
-3.2,0.06,4.59,completed
-3.2,0.06,4.68,completed
-3.2,0.06,4.77,completed
-3.2,0.06,4.86,completed
-3.2,0.06,4.95,completed
-3.2,0.06,5.04,completed
-3.2,0.06,5.13,completed
-3.2,0.06,5.2,completed
-3.2,0.13,0.0,completed
-3.2,0.13,0.09,completed
-3.2,0.13,0.18,completed
-3.2,0.13,0.27,completed
-3.2,0.13,0.36,completed
-3.2,0.13,0.4,completed
-3.2,0.13,0.45,completed
-3.2,0.13,0.54,completed
-3.2,0.13,0.63,completed
-3.2,0.13,0.72,completed
-3.2,0.13,0.81,completed
-3.2,0.13,0.9,completed
-3.2,0.13,0.99,completed
-3.2,0.13,1.08,completed
-3.2,0.13,1.17,completed
-3.2,0.13,1.26,completed
-3.2,0.13,1.35,completed
-3.2,0.13,1.44,completed
-3.2,0.13,1.53,completed
-3.2,0.13,1.62,completed
-3.2,0.13,1.71,completed
-3.2,0.13,1.8,completed
-3.2,0.13,1.89,completed
-3.2,0.13,1.98,completed
-3.2,0.13,2.07,completed
-3.2,0.13,2.16,completed
-3.2,0.13,2.25,completed
-3.2,0.13,2.34,completed
-3.2,0.13,2.43,completed
-3.2,0.13,2.52,completed
-3.2,0.13,2.61,completed
-3.2,0.13,2.7,completed
-3.2,0.13,2.79,completed
-3.2,0.13,2.88,completed
-3.2,0.13,2.97,completed
-3.2,0.13,3.06,completed
-3.2,0.13,3.15,completed
-3.2,0.13,3.24,completed
-3.2,0.13,3.33,completed
-3.2,0.13,3.42,completed
-3.2,0.13,3.51,completed
-3.2,0.13,3.6,completed
-3.2,0.13,3.69,completed
-3.2,0.13,3.72,completed
-3.2,0.13,3.78,completed
-3.2,0.13,3.87,completed
-3.2,0.13,3.96,completed
-3.2,0.13,4.05,completed
-3.2,0.13,4.14,completed
-3.2,0.13,4.23,completed
-3.2,0.13,4.32,completed
-3.2,0.13,4.41,completed
-3.2,0.13,4.5,completed
-3.2,0.13,4.59,completed
-3.2,0.13,4.68,completed
-3.2,0.13,4.77,completed
-3.2,0.13,4.86,completed
-3.2,0.13,4.95,completed
-3.2,0.13,5.04,completed
-3.2,0.13,5.13,completed
-3.2,0.13,5.2,completed
-3.2,0.20500000000000002,0.0,completed
-3.2,0.22,0.07,completed
-3.2,0.2,0.09,completed
-3.2,0.22,0.14,completed
-3.2,0.2,0.18,completed
-3.2,0.22,0.21,completed
-3.2,0.2,0.27,completed
-3.2,0.22,0.28,completed
-3.2,0.22,0.35,completed
-3.2,0.2,0.36,completed
-3.2,0.21000000000000002,0.41000000000000003,completed
-3.2,0.2,0.45,completed
-3.2,0.22,0.49,completed
-3.2,0.2,0.54,completed
-3.2,0.22,0.56,completed
-3.2,0.21000000000000002,0.63,completed
-3.2,0.22,0.7,completed
-3.2,0.2,0.72,completed
-3.2,0.22,0.77,completed
-3.2,0.2,0.81,completed
-3.2,0.22,0.84,completed
-3.2,0.21000000000000002,0.905,completed
-3.2,0.21000000000000002,0.985,completed
-3.2,0.22,1.05,completed
-3.2,0.2,1.08,completed
-3.2,0.22,1.12,completed
-3.2,0.21000000000000002,1.18,completed
-3.2,0.21000000000000002,1.26,completed
-3.2,0.21000000000000002,1.34,completed
-3.2,0.22,1.4,completed
-3.2,0.21000000000000002,1.455,completed
-3.2,0.21000000000000002,1.5350000000000001,completed
-3.2,0.21000000000000002,1.6150000000000002,completed
-3.2,0.21000000000000002,1.6949999999999998,completed
-3.2,0.22,1.75,completed
-3.2,0.21000000000000002,1.81,completed
-3.2,0.21000000000000002,1.89,completed
-3.2,0.21000000000000002,1.97,completed
-3.2,0.22,2.03,completed
-3.2,0.2,2.07,completed
-3.2,0.22,2.1,completed
-3.2,0.21000000000000002,2.165,completed
-3.2,0.21000000000000002,2.245,completed
-3.2,0.22,2.31,completed
-3.2,0.2,2.34,completed
-3.2,0.22,2.38,completed
-3.2,0.2,2.43,completed
-3.2,0.22,2.45,completed
-3.2,0.21000000000000002,2.52,completed
-3.2,0.22,2.59,completed
-3.2,0.2,2.61,completed
-3.2,0.22,2.66,completed
-3.2,0.2,2.7,completed
-3.2,0.22,2.73,completed
-3.2,0.2,2.79,completed
-3.2,0.22,2.8,completed
-3.2,0.22,2.87,completed
-3.2,0.2,2.88,completed
-3.2,0.22,2.94,completed
-3.2,0.2,2.97,completed
-3.2,0.22,3.01,completed
-3.2,0.2,3.06,completed
-3.2,0.22,3.08,completed
-3.2,0.21000000000000002,3.15,completed
-3.2,0.22,3.22,completed
-3.2,0.2,3.24,completed
-3.2,0.22,3.29,completed
-3.2,0.2,3.33,completed
-3.2,0.22,3.36,completed
-3.2,0.21000000000000002,3.425,completed
-3.2,0.21000000000000002,3.505,completed
-3.2,0.22,3.57,completed
-3.2,0.2,3.6,completed
-3.2,0.22,3.64,completed
-3.2,0.21000000000000002,3.7,completed
-3.2,0.2,3.72,completed
-3.2,0.21000000000000002,3.78,completed
-3.2,0.21000000000000002,3.8600000000000003,completed
-3.2,0.22,3.92,completed
-3.2,0.21000000000000002,3.975,completed
-3.2,0.21000000000000002,4.055,completed
-3.2,0.21000000000000002,4.135,completed
-3.2,0.21000000000000002,4.215,completed
-3.2,0.22,4.27,completed
-3.2,0.21000000000000002,4.33,completed
-3.2,0.21000000000000002,4.41,completed
-3.2,0.21000000000000002,4.49,completed
-3.2,0.22,4.55,completed
-3.2,0.2,4.59,completed
-3.2,0.22,4.62,completed
-3.2,0.2,4.68,completed
-3.2,0.22,4.69,completed
-3.2,0.22,4.76,completed
-3.2,0.2,4.77,completed
-3.2,0.22,4.83,completed
-3.2,0.2,4.86,completed
-3.2,0.22,4.9,completed
-3.2,0.2,4.95,completed
-3.2,0.22,4.97,completed
-3.2,0.21000000000000002,5.04,completed
-3.2,0.22,5.11,completed
-3.2,0.2,5.13,completed
-3.2,0.22,5.18,completed
-3.2,0.2,5.2,completed
-3.13,-0.22,0.0,completed
-3.13,-0.22,0.07,completed
-3.13,-0.22,0.14,completed
-3.13,-0.22,0.21,completed
-3.13,-0.22,0.28,completed
-3.13,-0.22,0.35,completed
-3.13,-0.22,0.41000000000000003,completed
-3.13,-0.22,0.49,completed
-3.13,-0.22,0.56,completed
-3.13,-0.22,0.63,completed
-3.13,-0.22,0.7,completed
-3.13,-0.22,0.77,completed
-3.13,-0.22,0.84,completed
-3.13,-0.22,0.91,completed
-3.13,-0.22,0.98,completed
-3.13,-0.22,1.05,completed
-3.13,-0.22,1.12,completed
-3.13,-0.22,1.19,completed
-3.13,-0.22,1.26,completed
-3.13,-0.22,1.33,completed
-3.13,-0.22,1.4,completed
-3.13,-0.22,1.47,completed
-3.13,-0.22,1.54,completed
-3.13,-0.22,1.61,completed
-3.13,-0.22,1.68,completed
-3.13,-0.22,1.75,completed
-3.13,-0.22,1.82,completed
-3.13,-0.22,1.89,completed
-3.13,-0.22,1.96,completed
-3.13,-0.22,2.03,completed
-3.13,-0.22,2.1,completed
-3.13,-0.22,2.17,completed
-3.13,-0.22,2.24,completed
-3.13,-0.22,2.31,completed
-3.13,-0.22,2.38,completed
-3.13,-0.22,2.45,completed
-3.13,-0.22,2.52,completed
-3.13,-0.22,2.59,completed
-3.13,-0.22,2.66,completed
-3.13,-0.22,2.73,completed
-3.13,-0.22,2.8,completed
-3.13,-0.22,2.87,completed
-3.13,-0.22,2.94,completed
-3.13,-0.22,3.01,completed
-3.13,-0.22,3.08,completed
-3.13,-0.22,3.15,completed
-3.13,-0.22,3.22,completed
-3.13,-0.22,3.29,completed
-3.13,-0.22,3.36,completed
-3.13,-0.22,3.43,completed
-3.13,-0.22,3.5,completed
-3.13,-0.22,3.57,completed
-3.13,-0.22,3.64,completed
-3.13,-0.22,3.71,completed
-3.13,-0.22,3.72,completed
-3.13,-0.22,3.78,completed
-3.13,-0.22,3.85,completed
-3.13,-0.22,3.92,completed
-3.13,-0.22,3.99,completed
-3.13,-0.22,4.06,completed
-3.13,-0.22,4.13,completed
-3.13,-0.22,4.2,completed
-3.13,-0.22,4.27,completed
-3.13,-0.22,4.34,completed
-3.13,-0.22,4.41,completed
-3.13,-0.22,4.48,completed
-3.13,-0.22,4.55,completed
-3.13,-0.22,4.62,completed
-3.13,-0.22,4.69,completed
-3.13,-0.22,4.76,completed
-3.13,-0.22,4.83,completed
-3.13,-0.22,4.9,completed
-3.13,-0.22,4.97,completed
-3.13,-0.22,5.04,completed
-3.13,-0.22,5.11,completed
-3.13,-0.22,5.18,completed
-3.13,-0.22,5.2,completed
-3.13,-0.15,0.0,completed
-3.13,-0.15,0.4,completed
-3.13,-0.15,3.72,completed
-3.13,-0.15,5.2,completed
-3.13,-0.08,0.0,completed
-3.13,-0.08,0.4,completed
-3.13,-0.08,3.72,completed
-3.13,-0.08,5.2,completed
-3.13,-0.01,0.0,completed
-3.13,-0.01,0.4,completed
-3.13,-0.01,3.72,completed
-3.13,-0.01,5.2,completed
-3.13,0.06,0.0,completed
-3.13,0.06,0.4,completed
-3.13,0.06,3.72,completed
-3.13,0.06,5.2,completed
-3.13,0.13,0.0,completed
-3.13,0.13,0.4,completed
-3.13,0.13,3.72,completed
-3.13,0.13,5.2,completed
-3.13,0.21000000000000002,0.0,completed
-3.13,0.22,0.07,completed
-3.13,0.22,0.14,completed
-3.13,0.22,0.21,completed
-3.13,0.22,0.28,completed
-3.13,0.22,0.35,completed
-3.13,0.21000000000000002,0.41000000000000003,completed
-3.13,0.22,0.49,completed
-3.13,0.22,0.56,completed
-3.13,0.22,0.63,completed
-3.13,0.22,0.7,completed
-3.13,0.22,0.77,completed
-3.13,0.22,0.84,completed
-3.13,0.22,0.91,completed
-3.13,0.22,0.98,completed
-3.13,0.22,1.05,completed
-3.13,0.22,1.12,completed
-3.13,0.22,1.19,completed
-3.13,0.22,1.26,completed
-3.13,0.22,1.33,completed
-3.13,0.22,1.4,completed
-3.13,0.22,1.47,completed
-3.13,0.22,1.54,completed
-3.13,0.22,1.61,completed
-3.13,0.22,1.68,completed
-3.13,0.22,1.75,completed
-3.13,0.22,1.82,completed
-3.13,0.22,1.89,completed
-3.13,0.22,1.96,completed
-3.13,0.22,2.03,completed
-3.13,0.22,2.1,completed
-3.13,0.22,2.17,completed
-3.13,0.22,2.24,completed
-3.13,0.22,2.31,completed
-3.13,0.22,2.38,completed
-3.13,0.22,2.45,completed
-3.13,0.22,2.52,completed
-3.13,0.22,2.59,completed
-3.13,0.22,2.66,completed
-3.13,0.22,2.73,completed
-3.13,0.22,2.8,completed
-3.13,0.22,2.87,completed
-3.13,0.22,2.94,completed
-3.13,0.22,3.01,completed
-3.13,0.22,3.08,completed
-3.13,0.22,3.15,completed
-3.13,0.22,3.22,completed
-3.13,0.22,3.29,completed
-3.13,0.22,3.36,completed
-3.13,0.22,3.43,completed
-3.13,0.22,3.5,completed
-3.13,0.22,3.57,completed
-3.13,0.22,3.64,completed
-3.13,0.22,3.71,completed
-3.13,0.2,3.72,completed
-3.13,0.22,3.78,completed
-3.13,0.22,3.85,completed
-3.13,0.22,3.92,completed
-3.13,0.22,3.99,completed
-3.13,0.22,4.06,completed
-3.13,0.22,4.13,completed
-3.13,0.22,4.2,completed
-3.13,0.22,4.27,completed
-3.13,0.22,4.34,completed
-3.13,0.22,4.41,completed
-3.13,0.22,4.48,completed
-3.13,0.22,4.55,completed
-3.13,0.22,4.62,completed
-3.13,0.22,4.69,completed
-3.13,0.22,4.76,completed
-3.13,0.22,4.83,completed
-3.13,0.22,4.9,completed
-3.13,0.22,4.97,completed
-3.13,0.22,5.04,completed
-3.13,0.22,5.11,completed
-3.13,0.22,5.18,completed
-3.13,0.2,5.2,completed
-3.06,-0.22,0.0,completed
-3.06,-0.22,0.07,completed
-3.06,-0.22,0.14,completed
-3.06,-0.22,0.21,completed
-3.06,-0.22,0.28,completed
-3.06,-0.22,0.35,completed
-3.06,-0.22,0.41000000000000003,completed
-3.06,-0.22,0.49,completed
-3.06,-0.22,0.56,completed
-3.06,-0.22,0.63,completed
-3.06,-0.22,0.7,completed
-3.06,-0.22,0.77,completed
-3.06,-0.22,0.84,completed
-3.06,-0.22,0.91,completed
-3.06,-0.22,0.98,completed
-3.06,-0.22,1.05,completed
-3.06,-0.22,1.12,completed
-3.06,-0.22,1.19,completed
-3.06,-0.22,1.26,completed
-3.06,-0.22,1.33,completed
-3.06,-0.22,1.4,completed
-3.06,-0.22,1.47,completed
-3.06,-0.22,1.54,completed
-3.06,-0.22,1.61,completed
-3.06,-0.22,1.68,completed
-3.06,-0.22,1.75,completed
-3.06,-0.22,1.82,completed
-3.06,-0.22,1.89,completed
-3.06,-0.22,1.96,completed
-3.06,-0.22,2.03,completed
-3.06,-0.22,2.1,completed
-3.06,-0.22,2.17,completed
-3.06,-0.22,2.24,completed
-3.06,-0.22,2.31,completed
-3.06,-0.22,2.38,completed
-3.06,-0.22,2.45,completed
-3.06,-0.22,2.52,completed
-3.06,-0.22,2.59,completed
-3.06,-0.22,2.66,completed
-3.06,-0.22,2.73,completed
-3.06,-0.22,2.8,completed
-3.06,-0.22,2.87,completed
-3.06,-0.22,2.94,completed
-3.06,-0.22,3.01,completed
-3.06,-0.22,3.08,completed
-3.06,-0.22,3.15,completed
-3.06,-0.22,3.22,completed
-3.06,-0.22,3.29,completed
-3.06,-0.22,3.36,completed
-3.06,-0.22,3.43,completed
-3.06,-0.22,3.5,completed
-3.06,-0.22,3.57,completed
-3.06,-0.22,3.64,completed
-3.06,-0.22,3.71,completed
-3.06,-0.22,3.72,completed
-3.06,-0.22,3.78,completed
-3.06,-0.22,3.85,completed
-3.06,-0.22,3.92,completed
-3.06,-0.22,3.99,completed
-3.06,-0.22,4.06,completed
-3.06,-0.22,4.13,completed
-3.06,-0.22,4.2,completed
-3.06,-0.22,4.27,completed
-3.06,-0.22,4.34,completed
-3.06,-0.22,4.41,completed
-3.06,-0.22,4.48,completed
-3.06,-0.22,4.55,completed
-3.06,-0.22,4.62,completed
-3.06,-0.22,4.69,completed
-3.06,-0.22,4.76,completed
-3.06,-0.22,4.83,completed
-3.06,-0.22,4.9,completed
-3.06,-0.22,4.97,completed
-3.06,-0.22,5.04,completed
-3.06,-0.22,5.11,completed
-3.06,-0.22,5.18,completed
-3.06,-0.22,5.2,completed
-3.06,-0.15,0.0,completed
-3.06,-0.15,0.4,completed
-3.06,-0.15,3.72,completed
-3.06,-0.15,5.2,completed
-3.06,-0.08,0.0,completed
-3.06,-0.08,0.4,completed
-3.06,-0.08,3.72,completed
-3.06,-0.08,5.2,completed
-3.06,-0.01,0.0,completed
-3.06,-0.01,0.4,completed
-3.06,-0.01,3.72,completed
-3.06,-0.01,5.2,completed
-3.06,0.06,0.0,completed
-3.06,0.06,0.4,completed
-3.06,0.06,3.72,completed
-3.06,0.06,5.2,completed
-3.06,0.13,0.0,completed
-3.06,0.13,0.4,completed
-3.06,0.13,3.72,completed
-3.06,0.13,5.2,completed
-3.06,0.21000000000000002,0.0,completed
-3.06,0.22,0.07,completed
-3.06,0.22,0.14,completed
-3.06,0.22,0.21,completed
-3.06,0.22,0.28,completed
-3.06,0.22,0.35,completed
-3.06,0.21000000000000002,0.41000000000000003,completed
-3.06,0.22,0.49,completed
-3.06,0.22,0.56,completed
-3.06,0.22,0.63,completed
-3.06,0.22,0.7,completed
-3.06,0.22,0.77,completed
-3.06,0.22,0.84,completed
-3.06,0.22,0.91,completed
-3.06,0.22,0.98,completed
-3.06,0.22,1.05,completed
-3.06,0.22,1.12,completed
-3.06,0.22,1.19,completed
-3.06,0.22,1.26,completed
-3.06,0.22,1.33,completed
-3.06,0.22,1.4,completed
-3.06,0.22,1.47,completed
-3.06,0.22,1.54,completed
-3.06,0.22,1.61,completed
-3.06,0.22,1.68,completed
-3.06,0.22,1.75,completed
-3.06,0.22,1.82,completed
-3.06,0.22,1.89,completed
-3.06,0.22,1.96,completed
-3.06,0.22,2.03,completed
-3.06,0.22,2.1,completed
-3.06,0.22,2.17,completed
-3.06,0.22,2.24,completed
-3.06,0.22,2.31,completed
-3.06,0.22,2.38,completed
-3.06,0.22,2.45,completed
-3.06,0.22,2.52,completed
-3.06,0.22,2.59,completed
-3.06,0.22,2.66,completed
-3.06,0.22,2.73,completed
-3.06,0.22,2.8,completed
-3.06,0.22,2.87,completed
-3.06,0.22,2.94,completed
-3.06,0.22,3.01,completed
-3.06,0.22,3.08,completed
