x,y,z,label
-3.2,-0.08,2.61,reconstructed_only
-3.2,-0.08,2.7,reconstructed_only
-3.2,-0.08,2.79,reconstructed_only
-3.2,-0.08,2.88,reconstructed_only
-3.2,-0.08,2.97,reconstructed_only
-3.2,-0.08,3.06,reconstructed_only
-3.2,-0.08,3.15,reconstructed_only
-3.2,-0.08,3.24,reconstructed_only
-3.2,-0.08,3.33,reconstructed_only
-3.2,-0.08,3.42,reconstructed_only
-3.2,-0.08,3.51,reconstructed_only
-3.2,-0.08,3.6,reconstructed_only
-3.2,-0.08,3.69,reconstructed_only
-3.2,-0.08,3.72,reconstructed_only
-3.2,-0.08,3.78,reconstructed_only
-3.2,-0.08,3.87,reconstructed_only
-3.2,-0.08,3.96,reconstructed_only
-3.2,-0.08,4.05,reconstructed_only
-3.2,-0.08,4.14,reconstructed_only
-3.2,-0.08,4.23,reconstructed_only
-3.2,-0.08,4.32,reconstructed_only
-3.2,-0.08,4.41,reconstructed_only
-3.2,-0.08,4.5,reconstructed_only
-3.2,-0.08,4.59,reconstructed_only
-3.2,-0.08,4.68,reconstructed_only
-3.2,-0.08,4.77,reconstructed_only
-3.2,-0.08,4.86,reconstructed_only
-3.2,-0.08,4.95,reconstructed_only
-3.2,-0.08,5.04,reconstructed_only
-3.2,-0.01,0.0,reconstructed_only
-3.2,-0.01,0.27,reconstructed_only
-3.2,-0.01,0.36,reconstructed_only
-3.2,-0.01,0.4,reconstructed_only
-3.2,-0.01,0.45,reconstructed_only
-3.2,-0.01,0.54,reconstructed_only
-3.2,-0.01,0.63,reconstructed_only
-3.2,-0.01,0.72,reconstructed_only
-3.2,-0.01,0.81,reconstructed_only
-3.2,-0.01,0.9,reconstructed_only
-3.2,-0.01,0.99,reconstructed_only
-3.2,-0.01,1.08,reconstructed_only
-3.2,-0.01,1.17,reconstructed_only
-3.2,-0.01,1.26,reconstructed_only
-3.2,-0.01,1.35,reconstructed_only
-3.2,-0.01,1.44,reconstructed_only
-3.2,-0.01,1.53,reconstructed_only
-3.2,-0.01,1.62,reconstructed_only
-3.2,-0.01,1.71,reconstructed_only
-3.2,-0.01,1.8,reconstructed_only
-3.2,-0.01,1.89,reconstructed_only
-3.2,-0.01,1.98,reconstructed_only
-3.2,-0.01,2.07,reconstructed_only
-3.2,-0.01,2.16,reconstructed_only
-3.2,-0.01,2.25,reconstructed_only
-3.2,-0.01,2.34,reconstructed_only
-3.2,-0.01,2.43,reconstructed_only
-3.2,-0.01,2.52,reconstructed_only
-3.2,-0.01,2.61,reconstructed_only
-3.2,-0.01,2.7,reconstructed_only
-3.2,-0.01,2.79,reconstructed_only
-3.2,-0.01,2.88,reconstructed_only
-3.2,-0.01,2.97,reconstructed_only
-3.2,-0.01,3.06,reconstructed_only
-3.2,-0.01,3.15,reconstructed_only
-3.2,-0.01,3.24,reconstructed_only
-3.2,-0.01,3.33,reconstructed_only
-3.2,-0.01,3.42,reconstructed_only
-3.2,-0.01,3.51,reconstructed_only
-3.2,-0.01,3.6,reconstructed_only
-3.2,-0.01,3.69,reconstructed_only
-3.2,-0.01,3.72,reconstructed_only
-3.2,-0.01,3.78,reconstructed_only
-3.2,-0.01,3.87,reconstructed_only
-3.2,-0.01,3.96,reconstructed_only
-3.2,-0.01,4.05,reconstructed_only
-3.2,-0.01,4.14,reconstructed_only
-3.2,-0.01,4.23,reconstructed_only
-3.2,-0.01,4.32,reconstructed_only
-3.2,-0.01,4.41,reconstructed_only
-3.2,-0.01,4.5,reconstructed_only
-3.2,-0.01,4.59,reconstructed_only
-3.2,-0.01,4.68,reconstructed_only
-3.2,-0.01,4.77,reconstructed_only
-3.2,-0.01,4.86,reconstructed_only
-3.2,-0.01,4.95,reconstructed_only
-3.2,-0.01,5.04,reconstructed_only
-3.2,0.06,0.0,reconstructed_only
-3.2,0.06,0.27,reconstructed_only
-3.2,0.06,0.36,reconstructed_only
-3.2,0.06,0.4,reconstructed_only
-3.2,0.06,0.45,reconstructed_only
-3.2,0.06,0.54,reconstructed_only
-3.2,0.06,0.63,reconstructed_only
-3.2,0.06,0.72,reconstructed_only
-3.2,0.06,0.81,reconstructed_only
-3.2,0.06,0.9,reconstructed_only
-3.2,0.06,0.99,reconstructed_only
-3.2,0.06,1.08,reconstructed_only
-3.2,0.06,1.17,reconstructed_only
-3.2,0.06,1.26,reconstructed_only
-3.2,0.06,1.35,reconstructed_only
-3.2,0.06,1.44,reconstructed_only
-3.2,0.06,1.53,reconstructed_only
-3.2,0.06,1.62,reconstructed_only
-3.2,0.06,1.71,reconstructed_only
-3.2,0.06,1.8,reconstructed_only
-3.2,0.06,1.89,reconstructed_only
-3.2,0.06,1.98,reconstructed_only
-3.2,0.06,2.07,reconstructed_only
-3.2,0.06,2.16,reconstructed_only
-3.2,0.06,2.25,reconstructed_only
-3.2,0.06,2.34,reconstructed_only
-3.2,0.06,2.43,reconstructed_only
-3.2,0.06,2.52,reconstructed_only
-3.2,0.06,2.61,reconstructed_only
-3.2,0.06,2.7,reconstructed_only
-3.2,0.06,2.79,reconstructed_only
-3.2,0.06,2.88,reconstructed_only
-3.2,0.06,2.97,reconstructed_only
-3.2,0.06,3.06,reconstructed_only
-3.2,0.06,3.15,reconstructed_only
-3.2,0.06,3.24,reconstructed_only
-3.2,0.06,3.33,reconstructed_only
-3.2,0.06,3.42,reconstructed_only
-3.2,0.06,3.51,reconstructed_only
-3.2,0.06,3.6,reconstructed_only
-3.2,0.06,3.69,reconstructed_only
-3.2,0.06,3.72,reconstructed_only
-3.2,0.06,3.78,reconstructed_only
-3.2,0.06,3.87,reconstructed_only
-3.2,0.06,3.96,reconstructed_only
-3.2,0.06,4.05,reconstructed_only
-3.2,0.06,4.14,reconstructed_only
-3.2,0.06,4.23,reconstructed_only
-3.2,0.06,4.32,reconstructed_only
-3.2,0.06,4.41,reconstructed_only
-3.2,0.06,4.5,reconstructed_only
-3.2,0.06,4.59,reconstructed_only
-3.2,0.06,4.68,reconstructed_only
-3.2,0.06,4.77,reconstructed_only
-3.2,0.06,4.86,reconstructed_only
-3.2,0.06,4.95,reconstructed_only
-3.2,0.06,5.04,reconstructed_only
-3.2,0.13,0.0,reconstructed_only
-3.2,0.13,0.27,reconstructed_only
-3.2,0.13,0.36,reconstructed_only
-3.2,0.13,0.4,reconstructed_only
-3.2,0.13,0.45,reconstructed_only
-3.2,0.13,0.54,reconstructed_only
-3.2,0.13,0.63,reconstructed_only
-3.2,0.13,0.72,reconstructed_only
-3.2,0.13,0.81,reconstructed_only
-3.2,0.13,0.9,reconstructed_only
-3.2,0.13,0.99,reconstructed_only
-3.2,0.13,1.08,reconstructed_only
-3.2,0.13,1.17,reconstructed_only
-3.2,0.13,1.26,reconstructed_only
-3.2,0.13,1.35,reconstructed_only
-3.2,0.13,1.44,reconstructed_only
-3.2,0.13,1.53,reconstructed_only
-3.2,0.13,1.62,reconstructed_only
-3.2,0.13,1.71,reconstructed_only
-3.2,0.13,1.8,reconstructed_only
-3.2,0.13,1.89,reconstructed_only
-3.2,0.13,1.98,reconstructed_only
-3.2,0.13,2.07,reconstructed_only
-3.2,0.13,2.16,reconstructed_only
-3.2,0.13,2.25,reconstructed_only
-3.2,0.13,2.34,reconstructed_only
-3.2,0.13,2.43,reconstructed_only
-3.2,0.13,2.52,reconstructed_only
-3.2,0.13,2.61,reconstructed_only
-3.2,0.13,2.7,reconstructed_only
-3.2,0.13,2.79,reconstructed_only
-3.2,0.13,2.88,reconstructed_only
-3.2,0.13,2.97,reconstructed_only
-3.2,0.13,3.06,reconstructed_only
-3.2,0.13,3.15,reconstructed_only
-3.2,0.13,3.24,reconstructed_only
-3.2,0.13,3.33,reconstructed_only
-3.2,0.13,3.42,reconstructed_only
-3.2,0.13,3.51,reconstructed_only
-3.2,0.13,3.6,reconstructed_only
-3.2,0.13,3.69,reconstructed_only
-3.2,0.13,3.72,reconstructed_only
-3.2,0.13,3.78,reconstructed_only
-3.2,0.13,3.87,reconstructed_only
-3.2,0.13,3.96,reconstructed_only
-3.2,0.13,4.05,reconstructed_only
-3.2,0.13,4.14,reconstructed_only
-3.2,0.13,4.23,reconstructed_only
-3.2,0.13,4.32,reconstructed_only
-3.2,0.13,4.41,reconstructed_only
-3.2,0.13,4.5,reconstructed_only
-3.2,0.13,4.59,reconstructed_only
-3.2,0.13,4.68,reconstructed_only
-3.2,0.13,4.77,reconstructed_only
-3.2,0.13,4.86,reconstructed_only
-3.2,0.13,4.95,reconstructed_only
-3.2,0.13,5.04,reconstructed_only
-3.2,0.21000000000000002,0.0,reconstructed_only
-3.2,0.22,0.07,reconstructed_only
-3.2,0.22,0.14,reconstructed_only
-3.2,0.22,0.21,reconstructed_only
-3.2,0.2,0.27,reconstructed_only
-3.2,0.22,0.28,reconstructed_only
-3.2,0.22,0.35,reconstructed_only
-3.2,0.2,0.36,reconstructed_only
-3.2,0.21000000000000002,0.41000000000000003,reconstructed_only
-3.2,0.2,0.45,reconstructed_only
-3.2,0.22,0.49,reconstructed_only
-3.2,0.2,0.54,reconstructed_only
-3.2,0.22,0.56,reconstructed_only
-3.2,0.21000000000000002,0.63,reconstructed_only
-3.2,0.22,0.7,reconstructed_only
-3.2,0.2,0.72,reconstructed_only
-3.2,0.22,0.77,reconstructed_only
-3.2,0.2,0.81,reconstructed_only
-3.2,0.22,0.84,reconstructed_only
-3.2,0.21000000000000002,0.905,reconstructed_only
-3.2,0.21000000000000002,0.985,reconstructed_only
-3.2,0.22,1.05,reconstructed_only
-3.2,0.2,1.08,reconstructed_only
-3.2,0.22,1.12,reconstructed_only
-3.2,0.21000000000000002,1.18,reconstructed_only
-3.2,0.21000000000000002,1.26,reconstructed_only
-3.2,0.21000000000000002,1.34,reconstructed_only
-3.2,0.22,1.4,reconstructed_only
-3.2,0.21000000000000002,1.455,reconstructed_only
-3.2,0.21000000000000002,1.5350000000000001,reconstructed_only
-3.2,0.21000000000000002,1.6150000000000002,reconstructed_only
-3.2,0.21000000000000002,1.6949999999999998,reconstructed_only
-3.2,0.22,1.75,reconstructed_only
-3.2,0.21000000000000002,1.81,reconstructed_only
-3.2,0.21000000000000002,1.89,reconstructed_only
-3.2,0.21000000000000002,1.97,reconstructed_only
-3.2,0.22,2.03,reconstructed_only
-3.2,0.2,2.07,reconstructed_only
-3.2,0.22,2.1,reconstructed_only
-3.2,0.21000000000000002,2.165,reconstructed_only
-3.2,0.21000000000000002,2.245,reconstructed_only
-3.2,0.22,2.31,reconstructed_only
-3.2,0.2,2.34,reconstructed_only
-3.2,0.22,2.38,reconstructed_only
-3.2,0.2,2.43,reconstructed_only
-3.2,0.22,2.45,reconstructed_only
-3.2,0.21000000000000002,2.52,reconstructed_only
-3.2,0.22,2.59,reconstructed_only
-3.2,0.2,2.61,reconstructed_only
-3.2,0.22,2.66,reconstructed_only
-3.2,0.2,2.7,reconstructed_only
-3.2,0.22,2.73,reconstructed_only
-3.2,0.2,2.79,reconstructed_only
-3.2,0.22,2.8,reconstructed_only
-3.2,0.22,2.87,reconstructed_only
-3.2,0.2,2.88,reconstructed_only
-3.2,0.22,2.94,reconstructed_only
-3.2,0.2,2.97,reconstructed_only
-3.2,0.22,3.01,reconstructed_only
-3.2,0.2,3.06,reconstructed_only
-3.2,0.22,3.08,reconstructed_only
-3.2,0.21000000000000002,3.15,reconstructed_only
-3.2,0.22,3.22,reconstructed_only
-3.2,0.2,3.24,reconstructed_only
-3.2,0.22,3.29,reconstructed_only
-3.2,0.2,3.33,reconstructed_only
-3.2,0.22,3.36,reconstructed_only
-3.2,0.21000000000000002,3.425,reconstructed_only
-3.2,0.21000000000000002,3.505,reconstructed_only
-3.2,0.22,3.57,reconstructed_only
-3.2,0.2,3.6,reconstructed_only
-3.2,0.22,3.64,reconstructed_only
-3.2,0.21000000000000002,3.7,reconstructed_only
-3.2,0.2,3.72,reconstructed_only
-3.2,0.21000000000000002,3.78,reconstructed_only
-3.2,0.21000000000000002,3.8600000000000003,reconstructed_only
-3.2,0.22,3.92,reconstructed_only
-3.2,0.21000000000000002,3.975,reconstructed_only
-3.2,0.21000000000000002,4.055,reconstructed_only
-3.2,0.21000000000000002,4.135,reconstructed_only
-3.2,0.21000000000000002,4.215,reconstructed_only
-3.2,0.22,4.27,reconstructed_only
-3.2,0.21000000000000002,4.33,reconstructed_only
-3.2,0.21000000000000002,4.41,reconstructed_only
-3.2,0.21000000000000002,4.49,reconstructed_only
-3.2,0.22,4.55,reconstructed_only
-3.2,0.2,4.59,reconstructed_only
-3.2,0.22,4.62,reconstructed_only
-3.2,0.2,4.68,reconstructed_only
-3.2,0.22,4.69,reconstructed_only
-3.2,0.22,4.76,reconstructed_only
-3.2,0.2,4.77,reconstructed_only
-3.2,0.22,4.83,reconstructed_only
-3.2,0.2,4.86,reconstructed_only
-3.2,0.22,4.9,reconstructed_only
-3.2,0.2,4.95,reconstructed_only
-3.2,0.22,4.97,reconstructed_only
-3.2,0.21000000000000002,5.04,reconstructed_only
-3.13,-0.22,0.0,reconstructed_only
-3.13,-0.22,0.07,reconstructed_only
-3.13,-0.22,0.14,reconstructed_only
-3.13,-0.22,0.21,reconstructed_only
-3.13,-0.22,0.28,reconstructed_only
-3.13,-0.22,0.35,reconstructed_only
-3.13,-0.22,0.41000000000000003,reconstructed_only
-3.13,-0.22,0.49,reconstructed_only
-3.13,-0.22,0.56,reconstructed_only
-3.13,-0.22,0.63,reconstructed_only
-3.13,-0.22,0.7,reconstructed_only
-3.13,-0.22,0.77,reconstructed_only
-3.13,-0.22,0.84,reconstructed_only
-3.13,-0.22,0.91,reconstructed_only
-3.13,-0.22,0.98,reconstructed_only
-3.13,-0.22,1.05,reconstructed_only
-3.13,-0.22,1.12,reconstructed_only
-3.13,-0.22,1.19,reconstructed_only
-3.13,-0.22,1.26,reconstructed_only
-3.13,-0.22,1.33,reconstructed_only
-3.13,-0.22,1.4,reconstructed_only
-3.13,-0.22,1.47,reconstructed_only
-3.13,-0.22,1.54,reconstructed_only
-3.13,-0.22,1.61,reconstructed_only
-3.13,-0.22,1.68,reconstructed_only
-3.13,-0.22,1.75,reconstructed_only
-3.13,-0.22,1.82,reconstructed_only
-3.13,-0.22,1.89,reconstructed_only
-3.13,-0.22,1.96,reconstructed_only
-3.13,-0.22,2.03,reconstructed_only
-3.13,-0.22,2.1,reconstructed_only
-3.13,-0.22,2.17,reconstructed_only
-3.13,-0.22,2.24,reconstructed_only
-3.13,-0.22,2.31,reconstructed_only
-3.13,-0.22,2.38,reconstructed_only
-3.13,-0.22,2.45,reconstructed_only
-3.13,-0.22,2.52,reconstructed_only
-3.13,-0.22,2.59,reconstructed_only
-3.13,-0.22,2.66,reconstructed_only
-3.13,-0.22,2.73,reconstructed_only
-3.13,-0.22,2.8,reconstructed_only
-3.13,-0.22,2.87,reconstructed_only
-3.13,-0.22,2.94,reconstructed_only
-3.13,-0.22,3.01,reconstructed_only
-3.13,-0.22,3.08,reconstructed_only
-3.13,-0.22,3.15,reconstructed_only
-3.13,-0.22,3.22,reconstructed_only
-3.13,-0.22,3.29,reconstructed_only
-3.13,-0.22,3.36,reconstructed_only
-3.13,-0.22,3.43,reconstructed_only
-3.13,-0.22,3.5,reconstructed_only
-3.13,-0.22,3.57,reconstructed_only
-3.13,-0.22,3.64,reconstructed_only
-3.13,-0.22,3.71,reconstructed_only
-3.13,-0.22,3.72,reconstructed_only
-3.13,-0.22,3.78,reconstructed_only
-3.13,-0.22,3.85,reconstructed_only
-3.13,-0.22,3.92,reconstructed_only
-3.13,-0.22,3.99,reconstructed_only
-3.13,-0.22,4.06,reconstructed_only
-3.13,-0.22,4.13,reconstructed_only
-3.13,-0.22,4.2,reconstructed_only
-3.13,-0.22,4.27,reconstructed_only
-3.13,-0.22,4.34,reconstructed_only
-3.13,-0.22,4.41,reconstructed_only
-3.13,-0.22,4.48,reconstructed_only
-3.13,-0.22,4.55,reconstructed_only
-3.13,-0.22,4.62,reconstructed_only
-3.13,-0.22,4.69,reconstructed_only
-3.13,-0.22,4.76,reconstructed_only
-3.13,-0.22,4.83,reconstructed_only
-3.13,-0.22,4.9,reconstructed_only
-3.13,-0.22,4.97,reconstructed_only
-3.13,-0.22,5.04,reconstructed_only
-3.13,-0.15,0.0,reconstructed_only
-3.13,-0.15,0.4,reconstructed_only
-3.13,-0.15,3.72,reconstructed_only
-3.13,-0.08,0.0,reconstructed_only
-3.13,-0.08,0.4,reconstructed_only
-3.13,-0.08,3.72,reconstructed_only
-3.13,-0.01,0.0,reconstructed_only
-3.13,-0.01,0.4,reconstructed_only
-3.13,-0.01,3.72,reconstructed_only
-3.13,0.06,0.0,reconstructed_only
-3.13,0.06,0.4,reconstructed_only
-3.13,0.06,3.72,reconstructed_only
-3.13,0.13,0.0,reconstructed_only
-3.13,0.13,0.4,reconstructed_only
-3.13,0.13,3.72,reconstructed_only
-3.13,0.21000000000000002,0.0,reconstructed_only
-3.13,0.22,0.07,reconstructed_only
-3.13,0.22,0.14,reconstructed_only
-3.13,0.22,0.21,reconstructed_only
-3.13,0.22,0.28,reconstructed_only
-3.13,0.22,0.35,reconstructed_only
-3.13,0.21000000000000002,0.41000000000000003,reconstructed_only
-3.13,0.22,0.49,reconstructed_only
-3.13,0.22,0.56,reconstructed_only
-3.13,0.22,0.63,reconstructed_only
-3.13,0.22,0.7,reconstructed_only
-3.13,0.22,0.77,reconstructed_only
-3.13,0.22,0.84,reconstructed_only
-3.13,0.22,0.91,reconstructed_only
-3.13,0.22,0.98,reconstructed_only
-3.13,0.22,1.05,reconstructed_only
-3.13,0.22,1.12,reconstructed_only
-3.13,0.22,1.19,reconstructed_only
-3.13,0.22,1.26,reconstructed_only
-3.13,0.22,1.33,reconstructed_only
-3.13,0.22,1.4,reconstructed_only
-3.13,0.22,1.47,reconstructed_only
-3.13,0.22,1.54,reconstructed_only
-3.13,0.22,1.61,reconstructed_only
-3.13,0.22,1.68,reconstructed_only
-3.13,0.22,1.75,reconstructed_only
-3.13,0.22,1.82,reconstructed_only
-3.13,0.22,1.89,reconstructed_only
-3.13,0.22,1.96,reconstructed_only
-3.13,0.22,2.03,reconstructed_only
-3.13,0.22,2.1,reconstructed_only
-3.13,0.22,2.17,reconstructed_only
-3.13,0.22,2.24,reconstructed_only
-3.13,0.22,2.31,reconstructed_only
-3.13,0.22,2.38,reconstructed_only
-3.13,0.22,2.45,reconstructed_only
-3.13,0.22,2.52,reconstructed_only
-3.13,0.22,2.59,reconstructed_only
-3.13,0.22,2.66,reconstructed_only
-3.13,0.22,2.73,reconstructed_only
-3.13,0.22,2.8,reconstructed_only
-3.13,0.22,2.87,reconstructed_only
-3.13,0.22,2.94,reconstructed_only
-3.13,0.22,3.01,reconstructed_only
-3.13,0.22,3.08,reconstructed_only
-3.13,0.22,3.15,reconstructed_only
-3.13,0.22,3.22,reconstructed_only
-3.13,0.22,3.29,reconstructed_only
-3.13,0.22,3.36,reconstructed_only
-3.13,0.22,3.43,reconstructed_only
-3.13,0.22,3.5,reconstructed_only
-3.13,0.22,3.57,reconstructed_only
-3.13,0.22,3.64,reconstructed_only
-3.13,0.22,3.71,reconstructed_only
-3.13,0.2,3.72,reconstructed_only
-3.13,0.22,3.78,reconstructed_only
-3.13,0.22,3.85,reconstructed_only
-3.13,0.22,3.92,reconstructed_only
-3.13,0.22,3.99,reconstructed_only
-3.13,0.22,4.06,reconstructed_only
-3.13,0.22,4.13,reconstructed_only
-3.13,0.22,4.2,reconstructed_only
-3.13,0.22,4.27,reconstructed_only
-3.13,0.22,4.34,reconstructed_only
-3.13,0.22,4.41,reconstructed_only
-3.13,0.22,4.48,reconstructed_only
-3.13,0.22,4.55,reconstructed_only
-3.13,0.22,4.62,reconstructed_only
